time,category,count
2022-02-01 20:00:00,COUNT=318,193
2022-02-04 18:00:00,COUNT=165,270
2022-02-04 12:00:00,COUNT=132,590
2022-02-04 09:00:00,taking,128
2022-02-04 09:00:00,COUNT=86,699
2022-02-04 13:00:00,COUNT=182,331
2022-02-04 09:00:00,COUNT=177,432
2022-02-04 17:00:00,—,377
2022-02-01 21:00:00,COUNT=63,68
2022-02-04 07:00:00,COUNT=143,314
2022-02-04 10:00:00,COUNT=179,251
2022-02-04 18:00:00,COUNT=179,631
2022-02-04 11:00:00,COUNT=374,252
2022-02-04 10:00:00,COUNT=343,169
2022-02-04 11:00:00,thread,80
2022-02-04 15:00:00,crazy,81
2022-02-04 12:00:00,COUNT=142,352
2022-02-04 05:00:00,COUNT=193,36
2022-02-04 11:00:00,COUNT=128,437
2022-02-04 13:00:00,COUNT=296,198
2022-02-04 07:00:00,COUNT=565,172
2022-02-04 15:00:00,COUNT=203,222
2022-02-04 06:00:00,COUNT=197,298
2022-02-01 21:00:00,COUNT=440,29
2022-02-04 18:00:00,COUNT=778,53
2022-02-04 18:00:00,th…,78
2022-02-04 14:00:00,COUNT=415,100
2022-02-01 21:00:00,down,17
2022-02-04 05:00:00,COUNT=538,14
2022-02-04 15:00:00,COUNT=264,370
2022-02-04 13:00:00,COUNT=882,66
2022-02-04 09:00:00,c…,81
2022-02-04 12:00:00,not,1904
2022-02-01 21:00:00,COUNT=838,9
2022-02-04 05:00:00,COUNT=234,20
2022-02-04 12:00:00,COUNT=222,239
2022-02-04 17:00:00,COUNT=825,47
2022-02-01 20:00:00,COUNT=539,38
2022-02-04 16:00:00,own,158
2022-02-01 20:00:00,girl,94
2022-02-04 16:00:00,COUNT=834,111
2022-02-01 21:00:00,COUNT=477,23
2022-02-04 05:00:00,rt,8
2022-02-04 14:00:00,COUNT=914,69
2022-02-04 07:00:00,COUNT=701,188
2022-02-04 08:00:00,for,6676
2022-02-04 10:00:00,COUNT=694,161
2022-02-01 21:00:00,it's,47
2022-02-04 13:00:00,under,147
2022-02-04 14:00:00,COUNT=294,221
2022-02-04 07:00:00,friends,238
2022-02-04 06:00:00,COUNT=696,136
2022-02-04 10:00:00,SO,160
2022-02-04 15:00:00,COUNT=347,184
2022-02-04 17:00:00,COUNT=639,132
2022-02-04 17:00:00,IDR,799
2022-02-04 15:00:00,bit,58
2022-02-04 11:00:00,they,1267
2022-02-04 08:00:00,COUNT=790,59
2022-02-04 08:00:00,100,113
2022-02-01 21:00:00,saying,13
2022-02-04 08:00:00,@BTS_twt,1284
2022-02-04 11:00:00,.,475
2022-02-04 07:00:00,COUNT=889,67
2022-02-04 11:00:00,TO,247
2022-02-04 12:00:00,Check,153
2022-02-04 12:00:00,COUNT=766,180
2022-02-04 05:00:00,COUNT=349,32
2022-02-04 15:00:00,COUNT=520,131
2022-02-04 07:00:00,COUNT=299,224
2022-02-04 06:00:00,COUNT=812,56
2022-02-04 07:00:00,wanna,283
2022-02-04 18:00:00,COUNT=670,35
2022-02-04 08:00:00,definitely,95
2022-02-04 10:00:00,followers,93
2022-02-04 08:00:00,watching,152
2022-02-01 21:00:00,MARK,3
2022-02-04 07:00:00,night,232
2022-02-04 17:00:00,FREE,76
2022-02-04 06:00:00,Join,205
2022-02-04 13:00:00,is,6897
2022-02-04 13:00:00,COUNT=642,40
2022-02-04 08:00:00,Top,72
2022-02-04 05:00:00,COUNT=892,14
2022-02-04 05:00:00,COUNT=765,29
2022-02-04 06:00:00,favorite,131
2022-02-04 16:00:00,people,862
2022-02-01 20:00:00,Follow,923
2022-02-04 09:00:00,Follow,819
2022-02-01 20:00:00,COUNT=774,73
2022-02-04 07:00:00,COUNT=680,46
2022-02-04 10:00:00,"you,",146
2022-02-04 07:00:00,🔔,94
2022-02-04 09:00:00,music,159
2022-02-04 13:00:00,COUNT=628,57
2022-02-04 18:00:00,COUNT=445,16
2022-02-04 07:00:00,#BestMusicVideo,213
2022-02-04 15:00:00,#BestMusicVideo,247
2022-02-04 05:00:00,COUNT=975,13
2022-02-04 16:00:00,How,288
2022-02-04 18:00:00,find,82
2022-02-04 10:00:00,To,642
2022-02-04 14:00:00,COUNT=744,50
2022-02-04 09:00:00,COUNT=488,113
2022-02-04 11:00:00,COUNT=962,139
2022-02-04 18:00:00,Why,85
2022-02-04 05:00:00,COUNT=877,8
2022-02-04 07:00:00,make,764
2022-02-04 05:00:00,COUNT=468,10
2022-02-04 15:00:00,kids,63
2022-02-04 09:00:00,lmao,101
2022-02-04 08:00:00,:,287
2022-02-04 08:00:00,COUNT=682,107
2022-02-01 21:00:00,god,6
2022-02-04 18:00:00,against,87
2022-02-04 09:00:00,until,188
2022-02-04 16:00:00,Giveaway,231
2022-02-04 07:00:00,black,195
2022-02-04 10:00:00,of…,80
2022-02-01 20:00:00,something,148
2022-02-01 21:00:00,COUNT=571,15
2022-02-04 05:00:00,before,33
2022-02-04 15:00:00,chance,94
2022-02-04 08:00:00,working,139
2022-02-04 06:00:00,game,249
2022-02-04 07:00:00,game,282
2022-02-01 20:00:00,COUNT=713,23
2022-02-04 16:00:00,true,106
2022-02-04 06:00:00,THIS,146
2022-02-01 21:00:00,#NCT,5
2022-02-04 09:00:00,ever,615
2022-02-04 07:00:00,keep,289
2022-02-04 06:00:00,means,86
2022-02-04 05:00:00,stop,21
2022-02-04 06:00:00,he,1296
2022-02-04 11:00:00,COUNT=9,3823
2022-02-01 20:00:00,COUNT=219,242
2022-02-04 15:00:00,COUNT=219,365
2022-02-04 08:00:00,COUNT=144,336
2022-02-04 12:00:00,COUNT=216,235
2022-02-04 16:00:00,COUNT=93,485
2022-02-04 07:00:00,COUNT=52,954
2022-02-04 10:00:00,COUNT=289,360
2022-02-04 17:00:00,COUNT=75,715
2022-02-04 09:00:00,COUNT=85,400
2022-02-04 08:00:00,COUNT=298,218
2022-02-04 12:00:00,COUNT=33,1249
2022-02-04 06:00:00,COUNT=111,434
2022-02-04 16:00:00,COUNT=81,525
2022-02-04 16:00:00,COUNT=102,435
2022-02-04 13:00:00,COUNT=82,610
2022-02-04 18:00:00,COUNT=160,179
2022-02-01 21:00:00,COUNT=76,56
2022-02-04 11:00:00,COUNT=146,454
2022-02-04 18:00:00,COUNT=145,223
2022-02-04 15:00:00,COUNT=190,223
2022-02-04 05:00:00,COUNT=74,63
2022-02-01 21:00:00,One,19
2022-02-04 16:00:00,COUNT=303,343
2022-02-04 16:00:00,used,134
2022-02-04 09:00:00,COUNT=663,69
2022-02-04 08:00:00,COUNT=728,145
2022-02-04 11:00:00,COUNT=309,326
2022-02-04 06:00:00,COUNT=296,192
2022-02-04 10:00:00,COUNT=227,238
2022-02-04 18:00:00,COUNT=518,567
2022-02-04 18:00:00,COUNT=550,50
2022-02-01 21:00:00,COUNT=372,6
2022-02-01 20:00:00,COUNT=339,96
2022-02-04 12:00:00,COUNT=152,330
2022-02-04 18:00:00,COUNT=285,83
2022-02-04 16:00:00,COUNT=116,413
2022-02-04 16:00:00,COUNT=212,249
2022-02-04 15:00:00,COUNT=674,55
2022-02-04 10:00:00,guys,186
2022-02-04 13:00:00,COUNT=430,150
2022-02-04 13:00:00,3,595
2022-02-04 08:00:00,30,90
2022-02-04 17:00:00,ur,125
2022-02-04 05:00:00,twitter,11
2022-02-04 08:00:00,COUNT=222,215
2022-02-01 20:00:00,COUNT=878,66
2022-02-04 09:00:00,COUNT=382,52
2022-02-04 11:00:00,COUNT=185,225
2022-02-04 18:00:00,COUNT=731,730
2022-02-04 16:00:00,more,758
2022-02-04 08:00:00,COUNT=834,136
2022-02-04 06:00:00,COUNT=424,158
2022-02-04 10:00:00,$200,142
2022-02-04 09:00:00,COUNT=617,88
2022-02-01 21:00:00,COUNT=267,12
2022-02-04 11:00:00,COUNT=226,254
2022-02-04 15:00:00,stay,99
2022-02-04 14:00:00,COUNT=390,76
2022-02-04 05:00:00,COUNT=356,8
2022-02-04 10:00:00,COUNT=701,162
2022-02-04 17:00:00,OF,154
2022-02-04 16:00:00,COUNT=738,77
2022-02-04 15:00:00,COUNT=471,159
2022-02-04 08:00:00,COUNT=411,134
2022-02-04 18:00:00,bit,39
2022-02-04 10:00:00,COUNT=208,218
2022-02-04 07:00:00,COUNT=959,181
2022-02-04 16:00:00,COUNT=852,109
2022-02-04 10:00:00,COUNT=632,34
2022-02-04 06:00:00,Thanks,193
2022-02-04 09:00:00,read,131
2022-02-04 17:00:00,100,121
2022-02-04 13:00:00,given,82
2022-02-04 11:00:00,COUNT=637,110
2022-02-04 13:00:00,COUNT=990,132
2022-02-04 06:00:00,As,270
2022-02-04 07:00:00,As,220
2022-02-04 09:00:00,story,105
2022-02-01 21:00:00,COUNT=936,14
2022-02-04 12:00:00,COUNT=351,222
2022-02-01 21:00:00,COUNT=389,8
2022-02-04 09:00:00,"me,",106
2022-02-04 17:00:00,than,438
2022-02-04 09:00:00,COUNT=557,277
2022-02-04 13:00:00,😂,193
2022-02-01 20:00:00,COUNT=703,30
2022-02-04 06:00:00,job,168
2022-02-01 21:00:00,After,17
2022-02-01 20:00:00,COUNT=558,21
2022-02-04 18:00:00,Top,43
2022-02-04 16:00:00,COUNT=758,136
2022-02-04 09:00:00,everyone,258
2022-02-04 08:00:00,I'll,109
2022-02-04 08:00:00,COUNT=872,71
2022-02-04 07:00:00,COUNT=482,139
2022-02-04 08:00:00,COUNT=761,241
2022-02-04 13:00:00,COUNT=453,146
2022-02-04 12:00:00,Very,72
2022-02-04 13:00:00,COUNT=554,73
2022-02-04 08:00:00,want,802
2022-02-01 21:00:00,COUNT=735,30
2022-02-04 07:00:00,COUNT=877,82
2022-02-04 15:00:00,COUNT=877,67
2022-02-04 06:00:00,COUNT=748,9
2022-02-04 05:00:00,make,72
2022-02-04 13:00:00,COUNT=643,120
2022-02-04 12:00:00,u,667
2022-02-04 08:00:00,48,67
2022-02-04 07:00:00,COUNT=727,137
2022-02-04 08:00:00,COUNT=492,78
2022-02-04 14:00:00,you're,227
2022-02-04 15:00:00,and,7438
2022-02-04 18:00:00,winner,104
2022-02-04 07:00:00,been,876
2022-02-01 20:00:00,Only,76
2022-02-04 10:00:00,no,818
2022-02-04 05:00:00,found,12
2022-02-04 12:00:00,at,2590
2022-02-04 07:00:00,$15,37
2022-02-04 10:00:00,let,254
2022-02-04 17:00:00,"this,",57
2022-02-04 05:00:00,available,9
2022-02-04 07:00:00,COUNT=880,76
2022-02-04 13:00:00,tweet,274
2022-02-04 17:00:00,🔥,368
2022-02-04 18:00:00,Must,14
2022-02-01 20:00:00,her,464
2022-02-04 16:00:00,her,578
2022-02-04 16:00:00,says,125
2022-02-04 12:00:00,COUNT=586,39
2022-02-04 08:00:00,COUNT=586,37
2022-02-04 11:00:00,came,114
2022-02-04 12:00:00,since,248
2022-02-04 08:00:00,to,13358
2022-02-04 16:00:00,Tag,146
2022-02-04 13:00:00,COUNT=17,2214
2022-02-04 15:00:00,COUNT=17,1901
2022-02-01 21:00:00,COUNT=24,215
2022-02-04 16:00:00,COUNT=35,1082
2022-02-04 12:00:00,COUNT=398,239
2022-02-04 18:00:00,still,216
2022-02-04 16:00:00,COUNT=16,2091
2022-02-04 16:00:00,COUNT=22,1720
2022-02-04 08:00:00,COUNT=218,195
2022-02-04 15:00:00,COUNT=101,447
2022-02-04 06:00:00,COUNT=171,489
2022-02-01 21:00:00,COUNT=33,123
2022-02-04 09:00:00,COUNT=65,748
2022-02-01 20:00:00,COUNT=233,96
2022-02-04 12:00:00,COUNT=479,180
2022-02-04 10:00:00,COUNT=71,577
2022-02-04 09:00:00,COUNT=564,151
2022-02-04 13:00:00,COUNT=146,396
2022-02-04 11:00:00,COUNT=73,730
2022-02-04 16:00:00,COUNT=145,488
2022-02-04 15:00:00,COUNT=210,270
2022-02-04 13:00:00,COUNT=61,782
2022-02-04 08:00:00,COUNT=75,653
2022-02-04 13:00:00,COUNT=416,287
2022-02-01 20:00:00,COUNT=663,35
2022-02-04 18:00:00,COUNT=663,19
2022-02-04 14:00:00,COUNT=652,73
2022-02-04 15:00:00,even,398
2022-02-04 16:00:00,COUNT=166,312
2022-02-04 06:00:00,COUNT=166,329
2022-02-04 08:00:00,COUNT=247,310
2022-02-04 06:00:00,COUNT=504,128
2022-02-04 12:00:00,GIVEAWAY,277
2022-02-04 05:00:00,COUNT=340,10
2022-02-04 11:00:00,COUNT=339,91
2022-02-04 06:00:00,COUNT=491,342
2022-02-04 18:00:00,COUNT=312,72
2022-02-04 15:00:00,COUNT=285,158
2022-02-04 06:00:00,WITH,51
2022-02-01 21:00:00,COUNT=329,28
2022-02-04 18:00:00,COUNT=341,66
2022-02-04 09:00:00,COUNT=582,122
2022-02-04 08:00:00,COUNT=818,104
2022-02-04 10:00:00,COUNT=327,263
2022-02-01 21:00:00,who,100
2022-02-04 08:00:00,COUNT=264,250
2022-02-04 13:00:00,COUNT=293,271
2022-02-04 17:00:00,COUNT=344,264
2022-02-04 10:00:00,COUNT=240,198
2022-02-04 11:00:00,COUNT=427,67
2022-02-04 07:00:00,COUNT=315,188
2022-02-01 21:00:00,COUNT=176,28
2022-02-04 13:00:00,COUNT=222,198
2022-02-04 10:00:00,h…,150
2022-02-04 12:00:00,lol,223
2022-02-04 18:00:00,🥺,94
2022-02-04 15:00:00,can,1105
2022-02-04 06:00:00,eat,115
2022-02-01 20:00:00,#MARK_Child,6
2022-02-01 21:00:00,COUNT=661,21
2022-02-04 18:00:00,COUNT=697,59
2022-02-04 06:00:00,COUNT=690,111
2022-02-04 13:00:00,COUNT=498,208
2022-02-04 17:00:00,COUNT=603,272
2022-02-04 11:00:00,COUNT=552,120
2022-02-04 16:00:00,top,149
2022-02-04 13:00:00,COUNT=940,270
2022-02-04 18:00:00,COUNT=411,67
2022-02-01 21:00:00,ARE,12
2022-02-04 07:00:00,#NCT127,3
2022-02-04 09:00:00,COUNT=819,52
2022-02-01 21:00:00,COUNT=639,20
2022-02-04 18:00:00,person,231
2022-02-04 16:00:00,comes,96
2022-02-04 07:00:00,COUNT=805,63
2022-02-04 11:00:00,COUNT=394,97
2022-02-04 05:00:00,COUNT=828,5
2022-02-04 13:00:00,COUNT=485,132
2022-02-04 18:00:00,left,51
2022-02-04 15:00:00,COUNT=557,214
2022-02-04 18:00:00,COUNT=484,80
2022-02-04 16:00:00,should,366
2022-02-04 06:00:00,link,125
2022-02-04 13:00:00,COUNT=566,144
2022-02-04 06:00:00,reason,109
2022-02-04 10:00:00,COUNT=724,179
2022-02-04 11:00:00,free,234
2022-02-01 21:00:00,definitely,5
2022-02-04 05:00:00,past,8
2022-02-04 05:00:00,enough,14
2022-02-04 05:00:00,📌,11
2022-02-04 13:00:00,Follow,1125
2022-02-04 17:00:00,again,151
2022-02-04 11:00:00,These,102
2022-02-04 16:00:00,birthday,124
2022-02-04 15:00:00,COUNT=798,56
2022-02-04 06:00:00,COUNT=763,42
2022-02-04 10:00:00,year,274
2022-02-04 16:00:00,COUNT=857,41
2022-02-01 21:00:00,COUNT=482,15
2022-02-04 06:00:00,COUNT=975,108
2022-02-04 11:00:00,just,1675
2022-02-04 16:00:00,WINNER,57
2022-02-04 13:00:00,find,186
2022-02-04 05:00:00,COUNT=745,13
2022-02-04 08:00:00,sorry,105
2022-02-04 11:00:00,COUNT=686,119
2022-02-04 14:00:00,JT,162
2022-02-04 17:00:00,kids,64
2022-02-04 09:00:00,#마크,10
2022-02-04 16:00:00,COUNT=906,51
2022-02-04 10:00:00,@ENHYPEN,17
2022-02-04 17:00:00,lot,209
2022-02-04 06:00:00,need,716
2022-02-04 17:00:00,COUNT=981,142
2022-02-04 07:00:00,happy,253
2022-02-01 20:00:00,state,29
2022-02-04 18:00:00,of…,49
2022-02-04 17:00:00,at,2436
2022-02-01 20:00:00,best,334
2022-02-04 08:00:00,come,308
2022-02-04 15:00:00,COUNT=847,105
2022-02-04 17:00:00,so,1798
2022-02-04 11:00:00,--,119
2022-02-04 08:00:00,post,240
2022-02-04 12:00:00,game,244
2022-02-04 05:00:00,her,63
2022-02-04 17:00:00,Johnson,92
2022-02-04 10:00:00,give,409
2022-02-04 06:00:00,COUNT=890,142
2022-02-04 14:00:00,funny,79
2022-02-04 16:00:00,many,233
2022-02-04 07:00:00,to,13943
2022-02-04 06:00:00,IS,212
2022-02-04 12:00:00,@sof1azara03:,160
2022-02-04 15:00:00,Retweet,268
2022-02-04 09:00:00,That's,120
2022-02-04 18:00:00,COUNT=591,12
2022-02-01 21:00:00,less,8
2022-02-04 16:00:00,big,210
2022-02-04 16:00:00,living,68
2022-02-04 09:00:00,COUNT=56,764
2022-02-04 18:00:00,COUNT=20,1295
2022-02-04 17:00:00,COUNT=78,590
2022-02-01 20:00:00,COUNT=13,1863
2022-02-04 09:00:00,COUNT=216,167
2022-02-04 07:00:00,still,521
2022-02-04 15:00:00,COUNT=32,1247
2022-02-04 08:00:00,COUNT=12,2974
2022-02-04 16:00:00,COUNT=38,1137
2022-02-04 12:00:00,COUNT=111,464
2022-02-04 14:00:00,COUNT=72,759
2022-02-04 16:00:00,COUNT=55,664
2022-02-04 17:00:00,COUNT=345,145
2022-02-04 17:00:00,COUNT=269,170
2022-02-04 10:00:00,COUNT=332,170
2022-02-04 11:00:00,COUNT=252,221
2022-02-04 06:00:00,COUNT=252,179
2022-02-04 11:00:00,COUNT=127,281
2022-02-04 16:00:00,COUNT=507,222
2022-02-04 07:00:00,COUNT=162,226
2022-02-04 10:00:00,gotta,157
2022-02-04 09:00:00,COUNT=239,156
2022-02-04 11:00:00,COUNT=98,452
2022-02-04 07:00:00,got,659
2022-02-04 09:00:00,COUNT=693,169
2022-02-01 20:00:00,buy,87
2022-02-04 08:00:00,COUNT=451,239
2022-02-01 20:00:00,COUNT=158,223
2022-02-04 16:00:00,COUNT=450,133
2022-02-04 09:00:00,COUNT=747,159
2022-02-04 10:00:00,COUNT=536,155
2022-02-04 16:00:00,3,512
2022-02-01 21:00:00,COUNT=264,50
2022-02-04 12:00:00,HOPEWEEK,30
2022-02-04 05:00:00,COUNT=426,9
2022-02-04 07:00:00,tomorrow,106
2022-02-04 13:00:00,8,155
2022-02-04 08:00:00,COUNT=462,182
2022-02-04 13:00:00,tweets,102
2022-02-04 10:00:00,COUNT=596,92
2022-02-04 18:00:00,COUNT=424,60
2022-02-04 11:00:00,community,89
2022-02-04 12:00:00,COUNT=746,178
2022-02-04 18:00:00,doesn't,56
2022-02-04 08:00:00,COUNT=800,186
2022-02-01 21:00:00,COUNT=793,29
2022-02-01 21:00:00,COUNT=307,28
2022-02-04 12:00:00,COUNT=379,104
2022-02-01 20:00:00,COUNT=498,186
2022-02-04 18:00:00,COUNT=785,63
2022-02-04 14:00:00,words,57
2022-02-04 12:00:00,hear,133
2022-02-04 13:00:00,COUNT=738,128
2022-02-04 13:00:00,worth,141
2022-02-04 06:00:00,one,1352
2022-02-04 08:00:00,in,6973
2022-02-04 15:00:00,COUNT=441,85
2022-02-04 18:00:00,COUNT=885,38
2022-02-04 06:00:00,COUNT=805,68
2022-02-04 18:00:00,out,506
2022-02-04 05:00:00,COUNT=814,16
2022-02-04 17:00:00,COUNT=521,198
2022-02-04 14:00:00,already,187
2022-02-04 15:00:00,COUNT=889,78
2022-02-04 17:00:00,COUNT=829,106
2022-02-01 21:00:00,COUNT=650,3
2022-02-04 14:00:00,COUNT=828,61
2022-02-04 08:00:00,COUNT=861,81
2022-02-04 05:00:00,WL,15
2022-02-04 09:00:00,head,120
2022-02-04 17:00:00,COUNT=566,114
2022-02-01 21:00:00,team,12
2022-02-04 14:00:00,–,111
2022-02-04 18:00:00,school,44
2022-02-04 05:00:00,deserve,9
2022-02-01 21:00:00,COUNT=783,15
2022-02-04 10:00:00,enough,136
2022-02-04 12:00:00,COUNT=679,85
2022-02-04 16:00:00,between,96
2022-02-04 14:00:00,but,1418
2022-02-04 14:00:00,COUNT=892,128
2022-02-04 08:00:00,COUNT=984,137
2022-02-04 07:00:00,COUNT=489,164
2022-02-04 06:00:00,each,157
2022-02-04 15:00:00,COUNT=983,64
2022-02-04 15:00:00,COUNT=353,45
2022-02-04 06:00:00,birthday,114
2022-02-04 18:00:00,COUNT=529,19
2022-02-04 07:00:00,probably,116
2022-02-04 11:00:00,COUNT=608,36
2022-02-04 17:00:00,COUNT=279,97
2022-02-01 20:00:00,COUNT=537,26
2022-02-04 15:00:00,NFT,322
2022-02-01 21:00:00,COUNT=744,8
2022-02-04 10:00:00,More,103
2022-02-04 13:00:00,COUNT=873,72
2022-02-01 21:00:00,COUNT=877,8
2022-02-04 07:00:00,i,2139
2022-02-01 20:00:00,COUNT=906,25
2022-02-04 12:00:00,like,2397
2022-02-04 12:00:00,@ENHYPEN,3
2022-02-01 21:00:00,COUNT=682,6
2022-02-04 05:00:00,do,124
2022-02-01 21:00:00,!!,30
2022-02-04 14:00:00,COUNT=972,218
2022-02-01 21:00:00,against,23
2022-02-04 10:00:00,COUNT=905,195
2022-02-04 14:00:00,made,342
2022-02-04 18:00:00,20,76
2022-02-04 06:00:00,help,436
2022-02-01 20:00:00,cute,107
2022-02-04 17:00:00,COUNT=594,41
2022-02-04 10:00:00,join,198
2022-02-04 10:00:00,10,283
2022-02-04 09:00:00,yes,90
2022-02-04 05:00:00,heard,5
2022-02-04 11:00:00,heard,78
2022-02-04 16:00:00,best,345
2022-02-04 17:00:00,COUNT=764,45
2022-02-04 05:00:00,that’s,11
2022-02-01 21:00:00,play,16
2022-02-04 07:00:00,COUNT=807,62
2022-02-04 16:00:00,game,159
2022-02-04 15:00:00,drop,100
2022-02-04 13:00:00,point,102
2022-02-04 05:00:00,pay,13
2022-02-04 08:00:00,seeing,107
2022-02-04 12:00:00,ever,588
2022-02-04 14:00:00,COUNT=56,777
2022-02-01 21:00:00,COUNT=49,87
2022-02-04 06:00:00,COUNT=40,1088
2022-02-04 17:00:00,COUNT=93,490
2022-02-04 09:00:00,hope,213
2022-02-04 16:00:00,COUNT=88,597
2022-02-04 07:00:00,COUNT=62,744
2022-02-04 18:00:00,COUNT=348,97
2022-02-04 09:00:00,COUNT=318,168
2022-02-04 11:00:00,COUNT=68,661
2022-02-04 08:00:00,COUNT=82,580
2022-02-04 13:00:00,COUNT=233,144
2022-02-04 06:00:00,COUNT=233,174
2022-02-04 08:00:00,COUNT=157,312
2022-02-04 14:00:00,COUNT=447,231
2022-02-04 15:00:00,COUNT=125,375
2022-02-04 07:00:00,COUNT=95,606
2022-02-04 15:00:00,ready,127
2022-02-04 11:00:00,COUNT=110,548
2022-02-04 11:00:00,COUNT=416,189
2022-02-04 05:00:00,COUNT=726,16
2022-02-04 17:00:00,COUNT=780,117
2022-02-04 17:00:00,COUNT=119,342
2022-02-01 21:00:00,did,41
2022-02-04 11:00:00,did,435
2022-02-04 07:00:00,COUNT=280,285
2022-02-04 15:00:00,COUNT=128,377
2022-02-04 05:00:00,COUNT=277,17
2022-02-04 05:00:00,COUNT=429,12
2022-02-04 10:00:00,COUNT=340,166
2022-02-04 12:00:00,COUNT=337,166
2022-02-04 15:00:00,COUNT=338,196
2022-02-04 07:00:00,could,392
2022-02-04 18:00:00,trying,72
2022-02-04 15:00:00,COUNT=580,145
2022-02-01 21:00:00,name,18
2022-02-04 16:00:00,Trump,33
2022-02-04 08:00:00,COUNT=430,111
2022-02-04 11:00:00,1️⃣,101
2022-02-04 12:00:00,c…,83
2022-02-04 07:00:00,COUNT=472,85
2022-02-04 10:00:00,COUNT=928,8
2022-02-04 06:00:00,COUNT=862,84
2022-02-01 21:00:00,must,18
2022-02-04 15:00:00,discord,100
2022-02-04 09:00:00,everything,171
2022-02-04 12:00:00,COUNT=638,98
2022-02-04 05:00:00,h…,21
2022-02-04 12:00:00,COUNT=258,271
2022-02-04 08:00:00,album,60
2022-02-04 18:00:00,likes,55
2022-02-04 11:00:00,COUNT=342,246
2022-02-04 06:00:00,bro,84
2022-02-04 15:00:00,COUNT=486,108
2022-02-04 08:00:00,COUNT=307,224
2022-02-04 12:00:00,COUNT=413,129
2022-02-04 15:00:00,COUNT=434,98
2022-02-04 05:00:00,WE,6
2022-02-04 08:00:00,COUNT=230,282
2022-02-01 21:00:00,COUNT=499,12
2022-02-04 10:00:00,COUNT=360,110
2022-02-04 11:00:00,kind,115
2022-02-04 06:00:00,COUNT=214,244
2022-02-04 05:00:00,COUNT=696,7
2022-02-04 11:00:00,in,7079
2022-02-04 07:00:00,IDR,192
2022-02-04 17:00:00,COUNT=844,61
2022-02-04 18:00:00,COUNT=422,20
2022-02-04 07:00:00,COUNT=790,43
2022-02-04 15:00:00,COUNT=885,53
2022-02-04 09:00:00,already,216
2022-02-04 18:00:00,TO,144
2022-02-04 14:00:00,a…,182
2022-02-04 06:00:00,Ends,74
2022-02-04 12:00:00,COUNT=320,175
2022-02-04 08:00:00,U,99
2022-02-04 05:00:00,COUNT=888,5
2022-02-04 05:00:00,Like,33
2022-02-04 17:00:00,COUNT=647,73
2022-02-04 14:00:00,without,150
2022-02-04 06:00:00,COUNT=774,55
2022-02-04 05:00:00,different,8
2022-02-04 15:00:00,COUNT=305,85
2022-02-04 10:00:00,it’s,572
2022-02-04 14:00:00,things,189
2022-02-04 16:00:00,COUNT=279,99
2022-02-04 12:00:00,while,233
2022-02-04 07:00:00,see,826
2022-02-04 13:00:00,COUNT=813,195
2022-02-04 08:00:00,COUNT=840,67
2022-02-04 15:00:00,coming,149
2022-02-04 12:00:00,Feb,97
2022-02-04 08:00:00,COUNT=748,15
2022-02-04 07:00:00,Hours,66
2022-02-04 10:00:00,ON,127
2022-02-04 13:00:00,@ENHYPEN,2
2022-02-04 07:00:00,winner,147
2022-02-01 21:00:00,ends,18
2022-02-04 07:00:00,yet,132
2022-02-01 21:00:00,ain’t,5
2022-02-04 06:00:00,$10,38
2022-02-04 17:00:00,COUNT=524,64
2022-02-04 10:00:00,song,404
2022-02-04 15:00:00,10,362
2022-02-04 08:00:00,Here,95
2022-02-04 14:00:00,least,74
2022-02-04 12:00:00,✅RT,60
2022-02-04 06:00:00,✅RT,52
2022-02-04 08:00:00,I,8349
2022-02-04 17:00:00,all,1228
2022-02-04 05:00:00,good,56
2022-02-04 13:00:00,being,535
2022-02-04 10:00:00,enter:,115
2022-02-04 05:00:00,COUNT=958,5
2022-02-04 13:00:00,give,430
2022-02-04 18:00:00,COUNT=830,33
2022-02-04 13:00:00,Oh,128
2022-02-04 08:00:00,2,617
2022-02-04 09:00:00,RT,28361
2022-02-04 10:00:00,book,91
2022-02-04 14:00:00,start,228
2022-02-04 09:00:00,stop,198
2022-02-04 15:00:00,Biden,61
2022-02-04 09:00:00,beautiful,159
2022-02-04 17:00:00,COUNT=67,626
2022-02-04 16:00:00,COUNT=11,2882
2022-02-04 09:00:00,COUNT=35,1113
2022-02-04 09:00:00,COUNT=891,127
2022-02-04 13:00:00,COUNT=144,281
2022-02-04 11:00:00,COUNT=144,314
2022-02-04 10:00:00,COUNT=43,1134
2022-02-04 07:00:00,COUNT=22,1893
2022-02-04 07:00:00,COUNT=29,1253
2022-02-04 13:00:00,COUNT=25,1630
2022-02-04 14:00:00,COUNT=34,1349
2022-02-04 10:00:00,COUNT=26,1560
2022-02-04 05:00:00,Did,14
2022-02-04 13:00:00,taking,137
2022-02-01 21:00:00,COUNT=77,65
2022-02-04 09:00:00,COUNT=446,248
2022-02-01 21:00:00,COUNT=182,45
2022-02-04 17:00:00,COUNT=100,494
2022-02-04 13:00:00,COUNT=189,268
2022-02-04 07:00:00,COUNT=175,576
2022-02-04 05:00:00,COUNT=187,27
2022-02-04 08:00:00,COUNT=180,383
2022-02-04 07:00:00,COUNT=110,573
2022-02-04 09:00:00,COUNT=247,283
2022-02-04 08:00:00,y’all,173
2022-02-04 05:00:00,COUNT=113,41
2022-02-04 09:00:00,isn't,91
